id,yob,age,gender,total_time,i,stem,target,suffix,accept,rt,language,log_odds_adj,neighbourhood_size,llfpm10,stem_length,stem_final,stem_phonology,stem_final_consonant_cluster,log_odds_back_suffix,upper_time,lower_time,date,transcription,svm_weight_01,svm_weight_1,knn_2_weight,yi_la_weight,x_phon,y_phon,lang,knn_scaled,yi_la_scaled,date_scaled,n_size_scaled,logfreq_scaled,stem_length_scaled,logodds_scaled,svm01_scaled,svm1_scaled,svm1_category,lang_de,lang_en,lang_fr,lang_la,lang_yi,category,period
SK6G8F,1996,28,nő,304367,3,szoftver,szoftverok,Pl,0,3191,en,-8.034782590438166,0,2.8823776554889804,8,r,coronal_sonorant,4,-10.749602570784166,462216.6534,4511.34659999999,1980,softver,-1.8354175429968196,-2.0542696982978472,-3.210547872592463,0.5499433939466454,1.5983353456484632,-1.1429381010641997,en,0.40910019325481317,0.457689853080974,1,0,0.8670303683908122,0.75,0.0631202021862229,0.8891448801106779,0.5810023148307288,back,FALSE,TRUE,FALSE,FALSE,FALSE,front,1928-1980
SK6G8F,1996,28,nő,304367,4,flanel,flanelok,Pl,0,2780,fr,-0.7711087220296571,0,0.35638106706207384,6,l,coronal_sonorant,4,-0.15415067982725836,462216.6534,4511.34659999999,1872,flanel,-1.8354175429968196,-1.6366733114191536,-1.5924301483348804,0.5011008973260717,1.314104383154887,0.3794043199481803,fr,0.5408856638278638,0.3371167926927765,0.7157894736842105,0,0.2382151251375016,0.25,0.5962968544090965,0.8891448801106779,0.6714590527603936,back,FALSE,FALSE,TRUE,FALSE,FALSE,back,1862-1900
SK6G8F,1996,28,nő,304367,7,token,tokenok,Pl,0,2832,en,-6.33175601179619,0,1.245905770590949,5,n,coronal_sonorant,4,-7.755338812846501,462216.6534,4511.34659999999,1850,token,-1.8354175429968196,-3.0373822561466306,-6.138512137541671,0.4732913914205525,0.02190332664072617,1.2296966742941675,en,0.17063599334349483,0.26846597697055774,0.6578947368421053,0,0.4596511695850827,0,0.18812774331442217,0.8891448801106779,0.3680475149451576,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1838-1862
SK6G8F,1996,28,nő,304367,8,omlett,omlettnak,Dat,0,2225,fr,-5.929855065476291,0,0.9301594617947097,6,tt,other,4,-6.47543271670409,462216.6534,4511.34659999999,1850,omlett,-3.835417542996819,-4.118368010003363,-4.325262691083441,0.5552165954432869,-2.877873467339763,0.02925927547072895,fr,0.318313710474651,0.47070732938716836,0.6578947368421053,0,0.3810500768988534,0.25,0.21762854483251112,0,0.13389212444192486,front,FALSE,FALSE,TRUE,FALSE,FALSE,front,1838-1862
SK6G8F,1996,28,nő,304367,9,mágnes,mágnesok,Pl,0,3409,en,-7.281448228089964,1,1.8441518280462148,6,š,sibilant,4,-8.773694146384443,462216.6534,4511.34659999999,1915,mágneš,-3.835417542996819,-3.901804076727335,-2.505193741730691,0.5703615821898931,0.42492807127749166,0.4186725039680562,en,0.46654683305286193,0.5080943904082833,0.8289473684210527,0.125,0.6085770398208541,0.25,0.1184173287640262,0,0.18080265234133794,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1900-1928
SK6G8F,1996,28,nő,304367,10,szovjet,szovjetok,Pl,0,2529,ru,-8.172195830075163,0,2.59966886920045,7,t,other,4,-8.924489954353373,462216.6534,4511.34659999999,1919,sovjet,-2.5566948341507403,-2.5562298252010685,-2.855941595133772,0.6615256747589582,-0.8998039228898858,-0.435095768004488,other,0.4379806352909405,0.7331429526051435,0.8394736842105263,0,0.796653553539063,0.5,0.05303363546970177,0.5684848748258742,0.472271307865346,back,FALSE,FALSE,FALSE,FALSE,FALSE,front,1900-1928
SK6G8F,1996,28,nő,304367,11,modell,modellok,Pl,0,1507,en,-7.720901429007229,0,3.2458076642479075,6,ll,coronal_sonorant,4,-11.15829604656456,462216.6534,4511.34659999999,1980,modell,-3.835417542996819,-3.41199915645694,-1.751642521242958,0.51824805501413,-0.2825942606279788,0.9202991388312444,en,0.5279188214466212,0.37944643229881825,1,0,0.9575017215234057,0.25,0.08616007290170724,0,0.2869006855181188,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1928-1980
SK6G8F,1996,28,nő,304367,15,sláger,slágerok,Pl,0,1966,de,-7.314590876112485,2,2.2587678514546465,6,r,coronal_sonorant,4,-8.446395120107523,462216.6534,4511.34659999999,1854,šláger,-2.6872676701872216,-2.68707474953595,-2.477229577006525,0.4393031777752712,1.687996817688111,0.6247359973007642,de,0.46882433768191933,0.18456234345700703,0.6684210526315789,0.25,0.7117905108171304,0.25,0.11598455349925231,0.51043579050419,0.4439286176460808,back,TRUE,FALSE,FALSE,FALSE,FALSE,front,1838-1862
SK6G8F,1996,28,nő,304367,16,szlogen,szlogenok,Pl,0,2573,en,-7.112076645286435,0,1.9318761017045023,7,n,coronal_sonorant,4,-6.887807641172441,462216.6534,4511.34659999999,1960,slogen,-3.612536096391751,-3.6124435191017135,-6.148018352153025,0.413157814651207,0.6546794611741797,1.021062033943784,en,0.16986177219311435,0.12001964672882082,0.9473684210526315,0,0.630414900066742,0.5,0.13084973902044386,0.09908694856027891,0.2434818635384547,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1928-1980
SK6G8F,1996,28,nő,304367,17,fotel,fotelnak,Dat,0,2840,fr,-0.7751379278898186,2,1.918034842594317,5,l,coronal_sonorant,4,-1.5664205273504097,462216.6534,4511.34659999999,1850,fotel,-1.8354175429953652,-2.1570604162224933,-2.3734024039669546,0.5576486920393967,0.8851545828948595,0.8371024693283863,fr,0.4772804052795766,0.4767112266086947,0.6578947368421053,0.25,0.6269692918049653,0,0.5960010979461059,0.8891448801113245,0.5587365258414846,back,FALSE,FALSE,TRUE,FALSE,FALSE,back,1838-1862
SK6G8F,1996,28,nő,304367,18,hosztesz,hoszteszok,Pl,0,2223,NA,-6.80128303447162,0,0.4593602709032462,8,s,sibilant,4,-6.555356891810665,462216.6534,4511.34659999999,1900,hostes,-3.835417542996819,-4.2168570630570414,-3.00622023396492,0.5282014703685838,0.4087237625563625,-0.5072248605134343,other,0.42574138913564175,0.4040175298805879,0.7894736842105263,0,0.2638505093696497,0.75,0.15366297374828672,0,0.11255813128262722,front,FALSE,FALSE,FALSE,FALSE,FALSE,front,1862-1900
SK6G8F,1996,28,nő,304367,19,ágens,ágensok,Pl,0,3055,la,-6.789956618203682,0,1.3130456667326265,5,nš,sibilant,4,-7.778420832830016,462216.6534,4511.34659999999,1616,ágenš,-1.8354175429968196,-2.4426474809609324,-5.581614840681993,0.3645394983301202,-0.98132628207509,2.223492540620965,la,0.215991761485263,0,0.042105263157894736,0,0.47636480661759467,0,0.15449436855163642,0.8891448801106779,0.4968747016426765,back,FALSE,FALSE,FALSE,TRUE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,20,modell,modellnak,Dat,0,2753,en,-7.720901429007229,0,3.2458076642479075,6,ll,coronal_sonorant,4,-7.154908282756699,462216.6534,4511.34659999999,1980,modell,-3.835417542996819,-3.41199915645694,-1.751642521242958,0.51824805501413,-0.2825942606279788,0.9202991388312444,en,0.5279188214466212,0.37944643229881825,1,0,0.9575017215234057,0.25,0.08616007290170724,0,0.2869006855181188,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1928-1980
SK6G8F,1996,28,nő,304367,21,szoftver,szoftvernak,Dat,0,3703,en,-8.034782590438166,0,2.8823776554889804,8,r,coronal_sonorant,4,-7.163791873598372,462216.6534,4511.34659999999,1980,softver,-1.8354175429968196,-2.0542696982978472,-3.210547872592463,0.5499433939466454,1.5983353456484632,-1.1429381010641997,en,0.40910019325481317,0.457689853080974,1,0,0.8670303683908122,0.75,0.0631202021862229,0.8891448801106779,0.5810023148307288,back,FALSE,TRUE,FALSE,FALSE,FALSE,front,1928-1980
SK6G8F,1996,28,nő,304367,22,haver,havernak,Dat,0,3328,yi,4.728696974633143,1,2.2866022611361054,5,r,coronal_sonorant,4,3.001886139128369,462216.6534,4511.34659999999,1908,haver,-1.8354175429968196,-1.5963751967393918,3.3288680844666585,0.6381070422772022,1.031327195063686,0.724458161726014,yi,0.9416943279426091,0.6753314895596124,0.8105263157894737,0.125,0.7187195388193253,0,1,0.8891448801106779,0.680188141692156,back,FALSE,FALSE,FALSE,FALSE,TRUE,back,1900-1928
SK6G8F,1996,28,nő,304367,23,maszek,maszekok,Pl,1,3471,yi,3.248074979560463,1,1.0569096792608152,6,k,other,4,5.545177444479562,462216.6534,4511.34659999999,1960,masek,-1.8354175427734565,-0.3515495623580587,3.846793674687419,0.6909596744262636,-0.1056249902329172,0.9454862808107244,yi,0.9838760966766388,0.8058040093672848,0.9473684210526315,0.125,0.4126029575296205,0.25,0.8913176592393772,0.8891448802099791,0.9498333534695046,back,FALSE,FALSE,FALSE,FALSE,TRUE,back,1928-1980
SK6G8F,1996,28,nő,304367,24,kolesz,kolesznak,Dat,0,3823,hu,2.208240179257725,0,0.7726222789466473,6,s,sibilant,4,1.4271163556401458,462216.6534,4511.34659999999,1950,koles,-1.8354175429968196,-1.7852478761864372,-0.5405271913729001,0.609728308270303,-0.564643192276082,0.28509512069653276,other,0.6265565171299755,0.6052754718311261,0.9210526315789473,0,0.34183316646916134,0.25,0.8149904937120891,0.8891448801106779,0.6392758948345751,back,FALSE,FALSE,FALSE,FALSE,FALSE,back,1928-1980
SK6G8F,1996,28,nő,304367,26,koncert,koncertnak,Dat,0,1604,de,-8.894693768613832,0,3.0752510936798796,7,rt,other,4,-8.901911226379612,462216.6534,4511.34659999999,1833,koncert,-3.835417542996819,-4.454560303577634,-5.762646140433972,0.4071911039182192,-0.9429963016955092,-1.2483247557238837,de,0.20124790529444622,0.10529016680243229,0.6131578947368421,0,0.9150437974305727,0.5,0,0,0.06106855807650337,front,TRUE,FALSE,FALSE,FALSE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,27,macesz,macesznak,Dat,0,2264,yi,0.28204825473352485,0,0.375579529103281,6,s,sibilant,4,0.6931471805599453,462216.6534,4511.34659999999,1862,maces,-1.8354175429968191,-0.17820746510345087,-2.6190165787318125,0.566793929840695,0.3623468303028772,1.180354981276278,yi,0.4572766817460188,0.49928724925238344,0.6894736842105263,0,0.24299434203503875,0.25,0.6736019098546525,0.8891448801106782,0.987381476863813,back,FALSE,FALSE,FALSE,FALSE,TRUE,back,1838-1862
SK6G8F,1996,28,nő,304367,28,duett,duettnak,Dat,0,2565,it,-6.317078728093343,0,1.4809516014593376,5,tt,other,4,-5.117993812416755,462216.6534,4511.34659999999,1799,duett,-3.835417542996819,-4.350696372740553,-4.340632830360099,0.4311633042760669,-2.03392675078453,1.1583836140155306,other,0.317061909689713,0.16446817287035365,0.5236842105263158,0,0.5181628880847606,0,0.1892051023933374,0,0.08356681875902175,front,FALSE,FALSE,FALSE,FALSE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,29,gólem,gólemnak,Dat,0,1717,yi,-6.766767585681159,1,0.9666714958476778,5,m,other,4,-4.1588830833596715,462216.6534,4511.34659999999,1900,gólem,-3.835417542996819,-4.168912206913976,0.6303144699918144,0.6021332329246454,-0.1742766588783383,0.8821171186533252,yi,0.7219141768331818,0.5865261952448194,0.7894736842105263,0.125,0.3901392909064576,0,0.1561965169344843,0,0.12294360257375825,front,FALSE,FALSE,FALSE,FALSE,TRUE,front,1862-1900
SK6G8F,1996,28,nő,304367,30,totem,totemok,Pl,0,1412,en,-6.513230110912307,1,0.8624780099324221,5,m,other,4,-6.1675164908883415,462216.6534,4511.34659999999,1900,totem,-3.835417542996819,-3.915045795693955,-5.580476402574466,0.5370626557301865,0.31384293382313666,1.1729592798384358,en,0.21608448008012768,0.4258923379194852,0.7894736842105263,0.125,0.36420162634610515,0,0.17480697005494034,0,0.17793432603407575,front,FALSE,TRUE,FALSE,FALSE,FALSE,front,1862-1900
SK6G8F,1996,28,nő,304367,32,koncert,koncertok,Pl,0,1829,de,-8.894693768613832,0,3.0752510936798796,7,rt,other,4,-11.459239837550424,462216.6534,4511.34659999999,1833,koncert,-3.835417542996819,-4.454560303577634,-5.762646140433972,0.4071911039182192,-0.9429963016955092,-1.2483247557238837,de,0.20124790529444622,0.10529016680243229,0.6131578947368421,0,0.9150437974305727,0.5,0,0,0.06106855807650337,front,TRUE,FALSE,FALSE,FALSE,FALSE,front,1600-1838
SK6G8F,1996,28,nő,304367,33,kódex,kódexnak,Dat,0,3305,la,-7.787610216215079,0,2.156884917051594,5,x,other,4,-7.068597804098967,462216.6534,4511.34659999999,1750,kódeks,-3.835417542996819,-3.90605158858199,-0.36114922433365343,0.497495309998403,-1.2914855495429105,1.6333307216740494,la,0.641165719811783,0.32821600488147556,0.39473684210526316,0,0.6864280291441388,0,0.08126343678041589,0,0.179882586749867,front,FALSE,FALSE,FALSE,TRUE,FALSE,front,1600-1838
