id	yob	age	gender	total_time	i	stem	target	suffix	accept	rt	transcription	log_odds_back_total	stem_freq	language	llfpm10	form_varies	log_odds_back_suffix	upper_time	lower_time
SK6G8F	1996	28	nő	304367	69	duett	duettok	Pl	FALSE	1546	duett	-6.3657829262193095	11652	it	1.4809516014593376	FALSE	-7.035268599281097	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	70	fater	faterok	Pl	TRUE	2868	fater	3.344348517430003	5575	yi	1.2643232470451446	FALSE	5.0369526024136295	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	72	sláger	slágernak	Dat	FALSE	3954	šláger	-7.343559391272451	52605	de	2.2587678514546465	TRUE	-5.318119993844216	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	73	szlogen	szlogennak	Dat	FALSE	1820	slogen	-7.151266004088514	31918	en	1.9318761017045023	FALSE	-6.739336627357174	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	74	karcer	karcerok	Pl	FALSE	1614	karcer	-0.949080554697146	129	la	-0.6005464245423525	FALSE	-1.0986122886681098	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	75	pajesz	pajesznak	Dat	FALSE	3985	pajes	2.963061491264442	285	yi	0.19606017543000023	TRUE	1.9459101490553132	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	76	klozet	klozetnak	Dat	FALSE	2492	klozet	0.7406495145449485	573	fr	0.06396436403742334	TRUE	-0.45198512374305727	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	77	totem	totemnak	Dat	FALSE	1262	totem	-6.918200536843676	2023	en	0.8624780099324221	FALSE	-4.07753744390572	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	78	samesz	samesznak	Dat	FALSE	3797	šames	0.9456429438866824	672	yi	0.4668618282549646	TRUE	0.3513978868378886	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	79	bakter	bakterok	Pl	FALSE	1726	bakter	0.3116463528905096	634	de	0.716349974254184	TRUE	3.8501476017100584	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	81	projekt	projektok	Pl	FALSE	1271	projekt	-8.201918727492497	704246	en	3.416526341311925	TRUE	-11.263164115751726	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	82	sumer	sumerok	Pl	TRUE	2031	šumer	0.3646837235495385	1669	akk	1.0545026216751352	TRUE	0.609653218382194	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	83	macesz	maceszok	Pl	FALSE	1776	maces	0.28483712031954966	205	yi	0.375579529103281	TRUE	0.4054651081081644	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	84	nonszensz	nonszenszok	Pl	FALSE	1348	nonsens	-6.897704943128636	1982	en	1.2858393542194446	FALSE	-6.2766434893416445	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	85	token	tokennak	Dat	FALSE	1756	token	-6.48565252972095	3940	en	1.245905770590949	TRUE	-4.102643365036796	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	86	projekt	projektnak	Dat	FALSE	842	projekt	-8.201918727492497	704246	en	3.416526341311925	TRUE	-8.264620829411216	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	87	drukker	drukkerok	Pl	FALSE	1831	drukker	-6.530013416804646	18533	de	1.599349006057054	TRUE	-7.273023197338889	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	90	karter	karternak	Dat	FALSE	2252	karter	-0.7193495529539694	345	en	0.13926501315555695	FALSE	-2.3978952727983707	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	91	klozet	klozetok	Pl	FALSE	887	klozet	0.7406495145449485	573	fr	0.06396436403742334	TRUE	-0.45198512374305727	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	92	partner	partnernak	Dat	FALSE	944	partner	-7.237836191251888	655670	en	3.170887565855278	TRUE	-4.651841705297238	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	93	koffer	koffernak	Dat	TRUE	1968	koffer	-1.180495769986139	2843	de	0.9596105383709403	TRUE	-1.2992829841302609	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	94	koffer	kofferok	Pl	FALSE	1679	koffer	-1.180495769986139	2843	de	0.9596105383709403	TRUE	-2.5100508315890258	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	95	omlett	omlettok	Pl	FALSE	1131	omlett	-6.0349496590477205	3769	fr	0.9301594617947097	FALSE	-5.497168225293202	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	96	pajesz	pajeszok	Pl	TRUE	2441	pajes	2.963061491264442	285	yi	0.19606017543000023	FALSE	3.4011973816621555	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	97	bukfenc	bukfencnak	Dat	FALSE	1672	bukfenc	-7.154875739677795	3844	de	1.0306613020268856	FALSE	-4.574710978503383	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	98	farmer	farmerok	Pl	FALSE	3321	farmer	-1.0220134709289872	27536	en	1.984242209298364	TRUE	-2.795799905332738	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	99	docens	docensok	Pl	FALSE	1061	docenš	-8.513118233374207	29884	la	2.334254917204184	FALSE	-7.168579897264035	421478.4226	119321.57740000001
SK6G8F	1996	28	nő	304367	100	bakter	bakternak	Dat	TRUE	1837	bakter	0.3116463528905096	634	de	0.716349974254184	TRUE	0.10880285984879916	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	2	lumen	lumennak	Dat	TRUE	3078	lumen	-6.779921907472252	1762	la	1.3578062989248016	FALSE	-4.406719247264253	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	3	bojler	bojlernak	Dat	TRUE	1965	bojler	-1.075920877466039	1227	en	1.4702901013537286	FALSE	3.367295829986474	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	4	token	tokenok	Pl	TRUE	2848	token	-6.48565252972095	3940	en	1.245905770590949	FALSE	-7.755338812846501	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	6	kóter	kóterok	Pl	FALSE	2606	kóter	-0.13465688514625712	476	de	-0.0567670438663156	FALSE	-2.4849066497880004	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	7	muter	muterok	Pl	FALSE	1385	muter	1.9884114050952884	847	yi	0.5004649093036383	TRUE	0.5108256237659907	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	8	lumen	lumenok	Pl	FALSE	2128	lumen	-6.779921907472252	1762	la	1.3578062989248016	FALSE	-4.382026634673881	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	9	bakter	bakterok	Pl	TRUE	1386	bakter	0.3116463528905096	634	de	0.716349974254184	TRUE	3.8501476017100584	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	10	fater	faterok	Pl	TRUE	1001	fater	3.344348517430003	5575	yi	1.2643232470451446	FALSE	5.0369526024136295	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	11	malter	malternak	Dat	TRUE	1964	malter	1.1001126640433443	889	de	0.6100893505755742	TRUE	0.7419373447293773	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	12	docens	docensnak	Dat	TRUE	1965	docenš	-8.513118233374207	29884	la	2.334254917204184	FALSE	-6.790097235513905	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	13	konszern	konszernok	Pl	FALSE	2179	konsern	-7.738923757439457	6891	de	1.5587549012315391	FALSE	-7.475905969367397	421478.4226	119321.57740000001
Gvuohx	2004	20	nő	160282	14	kortes	kortesok	Pl	FALSE	1334	korteš	-Inf	452	NA	0.13557201061440527	FALSE	-5.402677381872279	421478.4226	119321.57740000001
